assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
1,0,24,100,100,0,69140,0,0,-3,3,0.8,0,2,1.2,1.2,0,Shkodran,0.7,2,0,7.5,1,False,19.8,90,,2019-11-28T23:00:21.541666Z,52,0,0,0,69140.jpg,4.0,0,0,Mustafi,0.3,False,None,a,1,3,54.0,4,7954,49,32347,140,0.1,0.8,Mustafi,0
0,0,26,75,75,0,98745,0,0,-1,1,22.7,0,2,0.5,0.5,0,Héctor,0.2,6,0,6.9,2,False,30.8,262,Hamstring injury - 75% chance of playing,2019-12-09T20:00:21.228098Z,54,0,0,0,98745.jpg,0.3,0,0,Bellerín,0.3,False,None,d,1,3,15.0,1,34678,28,34620,383,0.0,0.2,Bellerín,2
2,1,196,0,0,1,111457,0,0,-3,3,149.6,0,2,0.0,0.0,0,Sead,1.3,17,0,37.8,3,False,174.4,928,Ankle injury - Expected back 11 Jan,2019-12-15T19:30:19.136195Z,52,0,0,0,111457.jpg,1.9,0,0,Kolasinac,0.6,False,None,i,1,3,55.0,27,46960,13,112304,1176,0.2,5.2,Kolasinac,2
2,3,150,100,100,2,154043,0,0,-4,4,143.5,1,2,2.0,2.0,6,Ainsley,1.5,14,0,35.4,4,False,182.8,760,,2019-09-22T18:00:10.824841Z,46,0,0,0,154043.jpg,2.9,1,0,Maitland-Niles,2.6,False,None,a,1,3,33.0,26,548453,1170,569405,696,0.3,5.7,Maitland-Niles,0
0,2,224,100,0,2,39476,0,0,-1,1,30.7,0,2,0.8,0.0,0,Sokratis,0.3,23,1,44.3,5,False,340.2,1350,,2019-12-15T19:30:19.149412Z,49,0,0,0,39476.jpg,2.2,0,0,Papastathopoulos,1.4,False,None,a,1,3,71.0,33,107572,206,148550,956,0.1,6.7,Sokratis,5
0,1,54,0,0,1,38411,0,0,0,0,40.8,0,2,0.0,0.0,0,Nacho,0.0,4,0,10.0,6,False,47.2,270,Joined Real Sociedad on a permanent deal on 31/8,2019-08-31T11:30:14.661839Z,50,0,0,0,38411.jpg,3.3,0,0,Monreal,0.3,False,None,u,1,3,12.0,10,28044,8,87955,44,0.0,2.0,Monreal,0
0,0,0,0,0,0,51507,0,0,0,0,0.0,0,2,0.0,0.0,0,Laurent,0.0,0,0,0.0,7,False,0.0,0,Joined Bordeaux on a permanent deal on 6/8.,2019-08-08T11:00:09.045030Z,50,0,0,0,51507.jpg,0.0,0,0,Koscielny,0.1,False,None,u,1,3,0.0,0,490,3,12452,9,0.0,0.0,Koscielny,0
0,0,0,100,100,0,233963,0,0,-1,1,0.0,0,2,0.5,0.5,0,Konstantinos,0.0,0,0,0.0,8,False,0.0,0,,2019-08-09T09:30:11.868345Z,44,0,0,0,233963.jpg,0.0,0,0,Mavropanos,0.0,False,None,a,1,3,0.0,0,817,29,4209,22,0.0,0.0,Mavropanos,0
0,0,0,0,0,0,80254,0,0,0,0,0.0,0,2,0.0,0.0,0,Carl,0.0,0,0,0.0,9,False,0.0,0,Joined Nottingham Forest on a permanent deal on 7/8.,2019-08-07T17:00:10.875251Z,45,0,0,0,80254.jpg,0.0,0,0,Jenkinson,0.0,False,None,u,1,3,0.0,0,334,3,2457,4,0.0,0.0,Jenkinson,0
0,0,9,75,75,0,156074,0,0,0,0,0.4,0,2,0.4,0.4,0,Rob,0.0,2,0,1.1,10,False,8.4,76,Knee injury - 75% chance of playing,2019-12-09T10:00:19.335279Z,45,0,0,0,156074.jpg,1.0,0,0,Holding,0.1,False,None,d,1,3,2.0,1,10340,9,12366,123,0.0,0.2,Holding,0
3,18,391,None,None,3,54694,0,0,-2,2,262.5,2,4,6.5,6.5,2,Pierre-Emerick,6.0,27,11,142.9,11,True,490.6,1607,,None,108,0,0,0,54694.jpg,5.8,0,0,Aubameyang,18.7,False,None,a,1,3,678.0,105,1491105,7080,2037479,37715,0.6,9.7,Aubameyang,2
2,6,164,100,100,0,59966,0,0,-2,2,156.2,1,4,4.2,4.2,1,Alexandre,3.7,12,5,80.8,12,False,239.8,673,,2019-09-01T18:30:14.246208Z,93,0,0,0,59966.jpg,4.4,0,0,Lacazette,1.7,False,None,a,1,3,411.0,48,190262,555,331516,3078,0.4,5.2,Lacazette,2
0,0,0,0,0,0,205533,0,0,-2,2,0.0,0,4,0.0,0.0,0,Edward,0.0,0,0,0.0,13,False,0.0,0,Joined Leeds United on loan until the end of the season on 8/8. - Expected back 01 Jul,2019-08-08T15:30:15.638344Z,43,0,0,0,205533.jpg,0.0,0,0,Nketiah,0.6,False,None,n,1,3,0.0,0,46628,193,112553,574,0.0,0.0,Nketiah,0
0,3,357,None,None,3,80201,0,0,0,0,0.0,0,1,4.8,4.8,6,Bernd,4.3,27,0,52.6,14,False,527.8,1620,,None,50,0,0,1,80201.jpg,3.4,0,73,Leno,5.4,False,None,a,1,3,0.0,62,353652,2106,390246,2791,0.9,12.4,Leno,2
2,1,116,100,75,0,37605,0,0,-3,3,304.6,0,3,2.4,2.4,0,Mesut,2.7,14,0,49.9,15,False,95.2,666,,2019-12-20T10:30:11.550604Z,72,0,0,0,37605.jpg,2.8,0,0,Özil,0.8,False,None,a,1,3,99.0,22,55603,1464,120865,3050,0.4,3.1,Özil,0
0,0,3,0,0,1,57249,0,0,-2,2,33.9,0,3,0.0,0.0,0,Henrikh,0.0,0,0,8.6,16,False,5.4,110,Joined Roma on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:14.832021Z,68,0,0,0,57249.jpg,1.3,0,0,Mkhitaryan,0.8,False,None,n,1,3,46.0,4,22753,10,114630,87,0.0,0.6,Mkhitaryan,1
1,0,160,100,100,3,84450,0,0,-4,4,144.7,0,3,2.0,2.0,3,Granit,1.5,18,0,39.7,18,False,197.2,1094,,2019-12-09T22:00:20.814913Z,51,0,0,0,84450.jpg,2.2,0,0,Xhaka,0.6,False,None,a,1,3,54.0,28,32100,234,98762,169,0.3,5.5,Xhaka,4
0,0,144,100,100,2,198849,0,0,-3,3,126.1,0,3,2.3,2.3,3,Lucas,1.8,14,1,46.3,19,False,168.8,803,,2019-09-08T21:00:18.773636Z,47,0,0,0,198849.jpg,1.9,0,0,Torreira,1.2,False,None,a,1,3,167.0,29,64318,809,133590,616,0.4,6.2,Torreira,1
0,0,0,0,0,0,153256,0,0,-2,2,0.0,0,3,0.0,0.0,0,Mohamed,0.0,0,0,0.0,20,False,0.0,0,Joined Besiktas on loan until the end of the season on 31/8. - Expected back 01 Jul,2019-08-31T11:30:14.714406Z,43,0,0,0,153256.jpg,0.0,0,0,Elneny,0.8,False,None,n,1,3,0.0,0,119554,300,98273,1271,0.0,0.0,Elneny,0
2,2,224,None,None,2,242166,0,0,0,0,222.7,0,3,1.5,1.5,0,Matteo,1.0,23,0,64.5,21,False,283.2,1312,,None,45,0,0,0,242166.jpg,2.3,0,0,Guendouzi,7.2,False,None,a,1,3,138.0,37,819638,1963,730143,12834,0.2,8.2,Guendouzi,4
0,6,246,100,100,2,41270,0,0,-3,3,55.7,2,2,2.3,2.3,9,David,1.8,23,2,55.5,106,False,373.0,1350,,2019-11-28T23:00:21.861570Z,57,0,0,0,41270.jpg,2.9,0,0,Luiz Moreira Marinho,4.9,False,None,a,1,3,125.0,44,154202,1579,458624,1340,0.3,7.7,David Luiz,3
0,0,0,None,None,0,98980,0,0,-2,2,0.0,0,1,0.5,0.5,0,Emiliano,0.0,0,0,0.0,427,False,0.0,0,,None,43,0,0,0,98980.jpg,0.0,0,0,Martínez,0.3,False,None,a,1,3,0.0,0,4592,39,11948,106,0.0,0.0,Martínez,0
0,5,182,0,None,3,101184,0,0,-1,1,103.4,0,2,0.0,2.5,8,Calum,2.0,15,1,55.2,467,False,251.4,1080,Suspended until 29 Dec,2019-12-21T14:30:20.906620Z,44,0,0,0,101184.jpg,2.9,0,0,Chambers,1.2,False,None,s,1,3,199.0,38,137447,267,124539,3243,0.5,8.6,Chambers,5
2,3,130,0,0,1,182539,0,0,-3,3,183.0,1,3,0.0,0.0,0,Daniel,0.0,10,0,42.9,469,False,150.0,659,Hamstring injury - Expected back 29 Dec,2019-11-06T17:30:16.584319Z,52,0,0,0,182539.jpg,2.5,0,0,Ceballos Fernández,3.4,False,None,i,1,3,96.0,27,995159,25,1112818,1753,0.0,5.2,Ceballos,0
3,4,158,100,100,1,195735,0,0,-4,4,317.4,1,3,3.0,3.0,0,Nicolas,2.5,19,2,90.5,488,False,240.4,1006,,2019-12-11T12:30:12.556688Z,91,0,0,0,195735.jpg,3.1,0,0,Pépé,2.3,False,None,a,1,3,344.0,47,220794,1620,432078,2650,0.3,5.2,Pépé,2
0,0,27,100,100,2,200641,0,0,-2,2,73.3,0,3,1.2,1.2,3,Reiss,0.7,2,0,18.2,489,False,37.2,242,,2019-10-07T15:00:21.389844Z,53,0,0,0,200641.jpg,1.5,0,0,Nelson,0.1,False,None,a,1,3,71.0,9,7778,65,14097,29,0.1,1.7,Nelson,1
0,0,80,100,100,1,200089,0,0,-2,2,106.4,0,3,1.3,1.3,0,Joseph,0.8,9,0,30.1,490,False,75.4,515,,2019-09-07T11:30:17.190466Z,48,0,0,0,200089.jpg,1.3,0,0,Willock,0.2,False,None,a,1,3,118.0,18,24092,56,28410,141,0.2,3.8,Willock,1
1,1,65,75,None,1,444145,0,0,0,0,19.9,0,4,3.3,3.3,2,Gabriel Teodoro,2.8,6,1,21.8,504,False,70.6,366,Hamstring injury - 75% chance of playing,2019-12-23T12:00:20.317919Z,45,0,0,0,444145.jpg,2.0,0,0,Martinelli Silva,2.0,False,None,d,1,3,128.0,20,208269,6823,164461,3367,0.6,4.4,Martinelli,1
0,0,51,0,0,0,192895,0,0,-1,1,75.1,0,2,0.0,0.0,0,Kieran,0.3,6,0,16.3,515,False,56.0,296,Shoulder injury - Expected back 21 Mar,2019-12-09T22:00:21.790216Z,54,0,0,0,192895.jpg,1.0,0,0,Tierney,0.4,False,None,i,1,3,31.0,5,71767,9,100845,1190,0.1,0.9,Tierney,1
1,0,56,100,100,2,223340,0,0,0,0,99.3,0,3,1.2,1.2,2,Bukayo,0.7,4,0,29.0,541,False,93.0,494,,2019-11-22T10:00:21.980433Z,45,0,0,0,223340.jpg,1.8,0,0,Saka,0.6,False,None,a,1,3,96.0,16,118717,839,86022,981,0.2,3.6,Saka,2
0,0,13,None,None,1,209289,0,0,0,0,6.3,0,3,2.5,2.5,3,Emile,2.0,0,0,1.6,576,False,9.8,96,,None,45,0,0,0,209289.jpg,2.0,0,0,Smith Rowe,0.0,False,None,a,1,3,0.0,4,293,185,39,27,0.4,0.9,Smith Rowe,0
1,5,102,None,None,0,37339,0,0,-3,3,154.0,0,2,1.0,1.0,0,Ahmed,1.0,15,0,31.4,22,False,133.0,431,,None,42,0,0,0,37339.jpg,1.6,0,0,El Mohamady,1.0,False,None,a,2,7,26.0,13,56667,756,125967,1294,0.2,3.1,El Mohamady,0
0,0,0,100,100,0,43252,0,0,-2,2,0.0,0,2,0.0,0.0,0,James,0.0,0,0,0.0,23,False,0.0,0,,2019-08-08T17:00:13.859858Z,43,0,0,0,43252.jpg,0.0,0,0,Chester,0.1,False,None,a,2,7,0.0,0,1258,43,6718,30,0.0,0.0,Chester,0
0,0,98,None,None,2,47390,0,0,-1,1,28.5,0,2,0.0,0.0,0,Neil,0.0,12,0,15.6,24,False,99.8,613,,None,44,0,0,0,47390.jpg,2.1,0,0,Taylor,0.2,False,None,a,2,7,27.0,17,18423,94,22953,212,0.0,3.9,Taylor,1
0,0,18,100,100,0,123354,0,0,-1,1,4.3,0,2,0.2,0.2,1,Kortney,0.2,5,0,6.1,25,False,50.4,180,,2019-08-15T13:00:13.496241Z,44,0,0,0,123354.jpg,0.5,0,0,Hause,0.1,False,None,a,2,7,6.0,1,834,10,3865,19,0.0,0.2,Hause,1
0,0,11,100,100,0,54764,0,0,-1,1,11.3,0,4,0.2,0.2,0,Jonathan,0.2,5,0,2.3,26,False,3.4,75,,2019-10-03T12:30:10.314025Z,54,0,0,0,54764.jpg,0.8,0,0,Kodjia,0.1,False,None,a,2,7,8.0,3,3561,62,26076,89,0.0,0.6,Kodjia,1
0,0,13,100,100,0,98770,0,0,-2,2,0.0,0,1,0.0,0.0,0,Ørjan,0.0,2,0,2.3,27,False,22.8,82,,2019-07-30T15:00:08.973693Z,43,0,0,0,98770.jpg,2.0,0,3,Nyland,0.2,False,None,a,2,7,0.0,2,3911,23,9151,74,0.0,0.5,Nyland,0
2,4,138,100,100,2,85242,0,0,-3,3,166.9,2,3,3.0,3.0,1,Conor,3.0,14,2,48.3,28,False,163.0,633,,2019-12-15T13:00:22.404997Z,57,0,0,0,85242.jpg,3.4,0,0,Hourihane,0.2,False,None,a,2,7,154.0,37,12173,652,20726,254,0.5,6.5,Hourihane,2
4,8,307,100,100,3,114283,1,-1,3,-3,566.3,1,3,5.2,5.2,8,Jack,5.2,29,5,144.8,29,False,491.0,1433,,2019-10-26T18:30:22.524063Z,63,0,1,0,114283.jpg,4.6,0,0,Grealish,12.9,False,None,a,2,7,393.0,74,958734,117538,442868,7324,0.8,11.9,Grealish,4
4,0,186,100,100,3,193488,0,0,0,0,312.6,0,3,2.8,2.8,1,Anwar,2.8,23,3,101.8,30,False,287.8,1088,,2019-12-01T18:30:17.584307Z,55,0,0,0,193488.jpg,3.6,0,0,El Ghazi,1.3,False,None,a,2,7,419.0,57,216574,3513,166530,3719,0.5,10.4,El Ghazi,2
2,4,253,0,None,3,122806,0,0,2,-2,375.3,0,3,0.0,1.8,1,John,1.8,30,3,113.5,31,False,386.4,1537,Ankle injury - Unknown return date,2019-12-21T17:00:13.681907Z,57,0,0,0,122806.jpg,3.4,0,0,McGinn,7.2,False,None,i,2,7,375.0,61,1282222,525,1009440,82605,0.3,10.7,McGinn,2
0,0,0,0,0,0,174597,0,0,-1,1,0.0,0,3,0.0,0.0,0,Andre,0.0,0,0,0.0,32,False,0.0,0,Joined Preston North End on loan until the end of the season on 1/8. - Expected back 01 Jul,2019-08-04T16:30:15.274646Z,49,0,0,0,174597.jpg,0.0,0,0,Green,0.0,False,None,n,2,7,0.0,0,283,10,1295,9,0.0,0.0,Green,0
0,0,0,0,0,0,27770,0,0,0,0,0.0,0,3,0.0,0.0,0,Birkir,0.0,0,0,0.0,33,False,0.0,0,Left Aston Villa by mutual consent on 8/8.,2019-08-08T15:30:15.672945Z,45,0,0,0,27770.jpg,0.0,0,0,Bjarnason,0.0,False,None,u,2,7,0.0,0,600,8,7347,17,0.0,0.0,Bjarnason,0
0,0,16,25,25,0,221239,0,0,-2,2,23.3,0,3,0.0,0.0,0,Keinan,0.0,1,0,8.2,34,False,14.4,74,Hamstring injury - 25% chance of playing,2019-10-30T23:30:12.401435Z,43,0,0,0,221239.jpg,1.0,0,0,Davis,0.3,False,None,d,2,7,46.0,6,17008,682,27145,299,0.0,1.4,Davis,0
0,0,21,100,100,0,40564,0,0,-1,1,24.0,0,3,0.7,0.7,0,Henri,0.7,2,0,3.7,35,False,6.8,105,,2019-11-08T18:00:15.526636Z,44,0,0,0,40564.jpg,1.2,0,0,Lansbury,0.5,False,None,a,2,7,5.0,7,68066,48,55696,442,0.2,1.6,Lansbury,0
1,0,35,100,100,2,89274,0,0,-2,2,54.8,0,3,0.2,0.2,0,José Ignacio,0.2,3,0,13.5,36,False,42.0,259,,2019-10-17T13:00:14.384046Z,58,0,0,0,89274.jpg,2.2,0,0,Peleteiro Romallo,0.1,False,None,a,2,7,39.0,13,11836,152,24484,126,0.0,2.2,Jota,0
0,0,295,100,100,3,21205,0,0,0,0,0.3,0,1,2.3,2.3,2,Tom,2.3,31,0,44.4,94,False,444.8,1530,,2019-11-10T16:00:17.137818Z,45,1,0,0,21205.jpg,2.6,0,59,Heaton,5.3,False,None,a,2,7,0.0,45,259114,2120,307579,4200,0.5,10.0,Heaton,0
2,9,230,100,100,2,169359,0,0,-1,1,258.2,1,2,2.3,2.3,1,Matt,2.3,21,1,57.6,309,False,286.6,993,,2019-12-09T10:30:13.572626Z,44,0,0,0,169359.jpg,3.4,0,0,Targett,1.6,False,None,a,2,7,30.0,41,121355,4135,89778,2818,0.5,9.3,Targett,3
1,7,152,100,100,4,213345,0,0,-3,3,141.5,1,4,1.7,1.7,2,Wesley,1.7,28,4,90.9,428,False,242.0,1532,,2019-10-19T19:00:18.658995Z,57,0,1,0,213345.jpg,3.2,0,0,Moraes,1.7,False,None,a,2,7,541.0,58,394489,2361,367071,3944,0.3,10.2,Wesley,2
0,0,3,0,0,0,79852,0,0,-1,1,0.0,0,1,0.0,0.0,0,Jed,0.0,0,0,0.0,429,False,0.0,7,Achilles injury - Unknown return date,2019-11-10T16:00:17.790777Z,44,0,0,0,79852.jpg,1.0,0,0,Steer,0.1,False,None,i,2,7,0.0,1,1073,9,5777,53,0.0,0.2,Steer,0
1,3,274,0,25,3,149484,0,0,0,0,60.4,0,2,0.6,0.6,0,Tyrone,2.3,25,1,52.5,445,False,412.0,1372,Hamstring injury - Expected back 26 Dec,2019-12-08T16:00:13.818311Z,45,0,0,0,149484.jpg,2.7,0,0,Mings,3.6,False,None,i,2,7,52.0,43,465003,260,375462,8711,0.5,9.6,Mings,3
1,0,84,100,100,1,199798,0,0,-2,2,22.2,0,2,1.8,1.8,0,Ezri,1.8,11,0,19.1,452,False,147.0,465,,2019-08-05T15:00:10.970602Z,43,0,0,0,199798.jpg,2.2,0,0,Konsa Ngoyo,0.1,False,None,a,2,7,21.0,13,3712,65,4327,210,0.4,3.0,Konsa,0
0,4,212,100,100,3,108156,0,0,0,0,5.7,1,2,0.5,0.5,1,Bjorn,0.5,25,0,30.4,455,False,265.0,1221,,2019-11-26T01:30:25.806514Z,45,0,0,0,108156.jpg,2.4,0,0,Engels,0.6,False,None,a,2,7,31.0,34,94224,309,71356,706,0.1,7.6,Engels,1
2,2,222,100,100,4,203368,0,0,-1,1,135.5,1,2,1.8,1.8,1,Frédéric,1.8,20,0,47.4,458,False,297.8,1244,,2019-12-01T19:30:19.368861Z,44,0,0,0,203368.jpg,2.7,0,0,Guilbert,0.9,False,None,a,2,7,40.0,41,92506,984,67152,1340,0.4,9.3,Guilbert,5
1,2,113,100,100,1,148508,0,0,-3,3,142.3,0,3,2.2,2.2,1,Mahmoud Ahmed,2.2,18,3,84.9,465,False,238.6,902,,2019-08-31T16:30:09.941826Z,52,0,0,0,148508.jpg,2.5,1,0,Ibrahim Hassan,1.5,False,None,a,2,7,471.0,40,131808,1234,237051,4812,0.4,7.7,Trézéguet,2
0,2,167,None,None,4,230046,0,0,-1,1,88.0,0,3,1.8,1.8,2,Douglas Luiz,1.8,20,2,47.8,470,False,184.6,961,,None,44,0,0,0,230046.jpg,2.6,0,0,Soares de Paulo,3.5,False,None,a,2,7,204.0,41,553686,3902,390966,5306,0.4,9.3,Douglas Luiz,1
0,0,0,None,None,0,88175,0,0,-1,1,0.0,0,1,0.0,0.0,0,Lovre,0.0,0,0,0.0,474,False,0.0,0,,None,44,0,0,0,88175.jpg,0.0,0,0,Kalinic,0.1,False,None,a,2,7,0.0,0,1319,23,4025,37,0.0,0.0,Kalinic,0
0,0,168,None,None,1,184704,0,0,-1,1,114.4,0,3,1.0,1.0,2,Marvelous,1.0,23,0,34.0,491,False,203.2,1002,,None,44,0,0,0,184704.jpg,1.8,0,0,Nakamba,1.0,False,None,a,2,7,21.0,22,123034,164,80422,1081,0.2,5.0,Nakamba,2
0,5,242,0,0,3,56917,0,0,0,0,35.1,2,2,0.0,0.0,0,Steve,1.7,20,1,49.7,58,False,355.2,1260,Wrist Injury - Unknown return date,2019-12-03T21:30:11.928847Z,50,0,0,0,56917.jpg,3.1,0,0,Cook,0.2,False,None,i,3,91,105.0,43,34616,7,38969,641,0.3,8.6,Steve Cook,2
1,5,290,0,0,3,126184,0,0,-1,1,64.3,0,2,0.0,0.0,0,Nathan,0.8,21,1,58.6,59,False,353.4,1384,Hamstring injury - Expected back 01 Feb,2019-12-07T17:00:19.171927Z,49,0,0,0,126184.jpg,3.1,0,0,Aké,8.4,False,None,i,3,91,169.0,50,504038,96,1115443,24843,0.2,10.2,Aké,1
0,0,18,0,0,0,41320,0,0,-2,2,29.6,0,2,0.0,0.0,0,Charlie,0.0,2,0,5.2,60,False,22.4,126,Knee injury - Unknown return date,2019-08-25T15:30:14.994228Z,43,0,0,0,41320.jpg,1.5,0,0,Daniels,0.1,False,None,i,3,91,0.0,3,3165,2,16475,27,0.0,0.7,Daniels,0
0,2,118,100,100,1,223911,0,0,-2,2,4.3,1,2,1.3,1.8,2,Chris,1.8,12,1,31.1,61,False,177.8,631,,2019-10-04T11:30:13.479244Z,43,0,0,0,223911.jpg,3.0,0,0,Mepham,0.8,False,None,a,3,91,128.0,24,89613,603,102613,407,0.4,5.6,Mepham,0
0,1,68,100,100,1,15149,0,0,-1,1,23.9,0,2,0.7,1.2,1,Simon,1.2,7,0,17.4,62,False,93.2,368,,2019-11-23T17:00:22.119134Z,44,0,0,0,15149.jpg,1.2,1,0,Francis,0.0,False,None,a,3,91,56.0,10,3188,163,1571,177,0.3,2.3,Francis,1
1,3,163,0,0,3,54469,0,0,-2,2,74.5,1,2,0.0,0.0,0,Adam,0.5,12,0,27.6,63,False,128.4,837,Ankle injury - Expected back 01 Feb,2019-11-30T15:00:18.860871Z,43,0,0,0,54469.jpg,3.2,0,0,Smith,0.6,False,None,i,3,91,73.0,32,58887,12,121654,1276,0.1,7.4,Adam Smith,2
0,0,0,0,0,0,235530,0,0,-1,1,0.0,0,2,0.0,0.0,0,Lloyd,0.0,0,0,0.0,64,False,0.0,0,Thigh injury - Unknown return date,2019-11-11T23:30:19.870065Z,44,0,0,0,235530.jpg,0.0,0,0,Kelly,0.1,False,None,i,3,91,0.0,0,4324,25,7944,84,0.0,0.0,Kelly,0
2,5,262,0,None,5,171129,0,0,4,-4,347.2,1,2,0.0,2.8,1,Diego,2.8,17,0,73.1,65,False,332.0,1298,Suspended until 28 Dec,2019-12-21T17:00:13.810253Z,44,0,0,0,171129.jpg,3.4,0,0,Rico,14.9,False,None,s,3,91,50.0,51,1140971,3433,481873,42415,0.6,11.6,Rico,5
0,0,9,None,None,0,222434,0,0,-1,1,0.0,0,2,-0.5,0.0,0,Jack,0.0,3,0,1.5,66,False,15.0,55,,None,39,0,0,0,222434.jpg,0.0,0,0,Simpson,7.0,False,None,a,3,91,0.0,0,262409,7212,317828,3882,0.0,0.0,Simpson,0
3,4,193,100,25,3,75115,0,0,-6,6,222.9,1,4,1.0,0.4,1,Callum,1.5,25,5,82.7,67,False,235.2,1418,,2019-12-07T17:00:19.209039Z,74,0,0,0,75115.jpg,3.7,0,0,Wilson,4.8,False,None,a,3,91,373.0,63,739162,1446,1588745,3165,0.2,8.5,Callum Wilson,3
3,6,167,100,75,3,78007,0,0,-4,4,230.8,1,4,0.2,0.5,2,Joshua,0.7,16,3,78.1,68,False,256.6,1170,,2019-12-14T17:30:22.088522Z,61,0,0,0,78007.jpg,3.9,0,0,King,4.0,False,None,a,3,91,293.0,54,609154,1748,1611066,1814,0.1,8.9,King,0
0,0,43,100,100,1,154566,0,0,-3,3,117.2,0,4,0.7,1.2,1,Dominic,1.2,14,0,48.1,69,False,54.4,770,,2019-11-24T12:00:21.142150Z,52,0,0,0,154566.jpg,1.4,0,0,Solanke,0.3,False,None,a,3,91,310.0,23,25295,73,43843,254,0.2,4.4,Solanke,1
0,0,0,0,0,0,217331,0,0,-2,2,0.0,0,4,0.0,0.0,0,Sam,0.0,0,0,0.0,71,False,0.0,0,Joined Swansea City on loan until the end of the season on 6/8. - Expected back 01 Jul,2019-08-07T20:00:14.104634Z,43,0,0,0,217331.jpg,0.0,0,0,Surridge,0.5,False,None,n,3,91,0.0,0,42650,180,72502,413,0.0,0.0,Surridge,0
0,0,0,0,0,0,40349,0,0,-3,3,0.0,0,1,0.0,0.0,0,Asmir,0.0,0,0,0.0,72,False,0.0,0,Joined Qarabag on loan until January on 2/9. - Expected back 01 Feb,2019-09-02T17:00:12.309749Z,42,0,0,0,40349.jpg,0.0,0,0,Begovic,0.8,False,None,n,3,91,0.0,0,11832,25,147860,280,0.0,0.0,Begovic,0
0,0,0,None,None,0,18726,0,0,-2,2,0.0,0,1,-0.5,0.0,0,Artur,0.0,0,0,0.0,73,False,0.0,0,,None,43,0,0,0,18726.jpg,0.0,0,0,Boruc,0.3,False,None,a,3,91,0.0,0,6212,40,17928,108,0.0,0.0,Boruc,0
0,0,0,None,None,0,229600,0,0,-2,2,0.0,0,1,-0.5,0.0,0,Mark,0.0,0,0,0.0,74,False,0.0,0,,None,43,0,0,0,229600.jpg,0.0,0,0,Travers,0.2,False,None,a,3,91,0.0,0,2483,6,11037,54,0.0,0.0,Travers,0
3,2,172,100,100,4,90105,0,0,-6,6,327.2,0,3,2.0,2.5,2,Ryan,2.5,19,1,80.6,75,False,212.0,1255,,2019-11-29T10:30:15.625182Z,69,0,0,0,90105.jpg,2.8,0,0,Fraser,3.0,False,None,a,3,91,269.0,48,125596,679,1083861,2216,0.4,7.0,Fraser,2
0,0,0,0,0,0,111317,0,0,-2,2,0.0,0,3,0.0,0.0,0,David,0.0,0,0,0.0,76,False,0.0,0,Ankle injury - Expected back 22 Feb,2019-07-31T21:00:14.727782Z,63,0,0,0,111317.jpg,0.0,0,0,Brooks,0.1,False,None,i,3,91,0.0,0,636,16,18273,28,0.0,0.0,Brooks,0
0,0,0,100,100,0,56872,0,0,-1,1,0.0,0,3,-0.5,0.0,0,Junior,0.0,0,0,0.0,77,False,0.0,0,,2019-06-25T11:30:06.990995Z,59,0,0,0,56872.jpg,0.0,0,0,Stanislas,0.0,False,None,a,3,91,0.0,0,392,38,435,23,0.0,0.0,Stanislas,0
0,0,10,25,25,0,103912,0,0,-4,4,5.4,0,3,-0.1,0.0,0,Jordon,0.0,1,0,1.2,78,False,6.8,48,Illness - 25% chance of playing,2019-12-21T01:00:17.117231Z,46,0,0,0,103912.jpg,1.0,0,0,Ibe,0.2,False,None,d,3,91,0.0,2,5944,18,21256,170,0.0,0.4,Ibe,0
1,0,92,100,100,2,155408,0,0,0,0,90.8,0,3,1.5,2.0,1,Lewis,2.0,8,0,20.7,79,False,86.0,597,,2019-06-25T11:30:07.007116Z,50,0,0,0,155408.jpg,1.8,0,0,Cook,0.0,False,None,a,3,91,31.0,22,4421,71,3132,99,0.4,4.4,Lewis Cook,1
0,0,9,100,75,0,15237,0,0,-3,3,2.2,0,3,-0.5,0.0,0,Andrew,0.0,1,0,0.9,80,False,6.4,57,,2019-12-20T11:00:16.393267Z,47,0,0,0,15237.jpg,1.0,0,0,Surman,0.0,False,None,a,3,91,0.0,3,1010,8,3803,21,0.0,0.6,Surman,0
0,0,37,100,100,1,40387,0,0,-1,1,36.2,0,3,1.5,2.0,2,Dan,2.0,1,1,18.9,81,False,71.2,236,,2019-07-30T10:30:13.907385Z,49,0,0,0,40387.jpg,2.4,0,0,Gosling,0.0,False,None,a,3,91,83.0,12,1474,52,1216,107,0.4,2.4,Gosling,1
